date;time;temperature_F;wind_speed_mph;RH_percent;solar_radiation_W_m2;precip_inches
3/12/21;9:30 AM;52.1;2.4;96.1;469.4;*
3/12/21;9:45 AM;53.0;2.2;86.3;630.4;*
3/12/21;10:00 AM;54.8;2.9;79.1;824.8;*
3/12/21;10:15 AM;56.1;3.2;75.8;910.6;*
3/12/21;10:30 AM;54.3;2.7;76.0;413.8;*
3/12/21;10:45 AM;54.6;2.8;75.1;382.3;*
3/12/21;11:00 AM;55.5;2.7;73.4;705.0;*
3/12/21;11:15 AM;56.0;3.6;68.8;695.5;*
3/12/21;11:30 AM;56.0;4.0;65.5;711.3;*
3/12/21;11:45 AM;56.6;0.5;65.8;434.5;*
3/12/21;12:00 PM;56.5;0.1;66.0;396.5;*
3/12/21;12:15 PM;57.1;1.2;67.6;665.7;*
3/12/21;12:30 PM;57.7;0.1;64.7;630.0;*
3/12/21;12:45 PM;56.7;0.1;64.9;298.2;*
3/12/21;1:00 PM;57.3;0.1;65.6;433.6;*
3/12/21;1:15 PM;57.6;1.6;65.6;313.8;*
3/12/21;1:30 PM;57.0;3.6;65.7;273.9;*
3/12/21;1:45 PM;57.2;2.8;66.6;312.1;*
3/12/21;2:00 PM;57.6;3.7;69.1;636.3;*
3/12/21;2:15 PM;59.2;3.5;68.5;873.2;*
3/12/21;2:30 PM;59.4;2.7;68.0;674.4;*
3/12/21;2:45 PM;57.8;3.2;71.0;417.3;*
3/12/21;3:00 PM;56.3;2.9;73.3;220.5;*
3/12/21;3:15 PM;55.7;3.4;75.5;257.7;*
3/12/21;3:30 PM;55.2;3.3;76.8;231.6;*
3/12/21;3:45 PM;54.7;3.5;77.9;221.1;*
3/12/21;4:00 PM;54.6;3.0;79.7;156.3;*
3/12/21;4:15 PM;54.5;3.3;80.4;189.3;*
3/12/21;4:30 PM;54.7;3.9;80.0;202.2;*
3/12/21;4:45 PM;55.7;4.2;78.4;355.5;*
3/12/21;5:00 PM;55.0;4.6;78.4;228.6;*
3/12/21;5:15 PM;53.6;4.8;79.1;101.7;*
3/12/21;5:30 PM;53.1;2.4;81.7;59.8;*
3/12/21;5:45 PM;52.6;2.6;84.6;33.7;*
3/12/21;6:00 PM;51.6;1.4;86.7;13.0;*
3/12/21;6:15 PM;51.0;1.1;88.9;1.5;*
3/12/21;6:30 PM;50.5;0.9;90.5;0.0;*
3/12/21;6:45 PM;49.2;1.4;92.9;0.0;*
3/12/21;7:00 PM;48.0;1.6;96.1;0.0;*
3/12/21;7:15 PM;47.6;1.9;99.0;0.0;*
3/12/21;7:30 PM;47.7;1.1;100.0;0.0;*
3/12/21;7:45 PM;47.8;1.3;100.0;0.1;*
3/12/21;8:00 PM;47.7;0.1;100.0;0.0;*
3/12/21;8:15 PM;47.8;0.3;100.0;0.7;*
3/12/21;8:30 PM;48.3;0.1;100.0;1.1;*
3/12/21;8:45 PM;48.8;0.1;100.0;1.1;*
3/12/21;9:00 PM;49.1;0.1;100.0;0.9;*
3/12/21;9:15 PM;49.3;1.2;100.0;0.9;*
3/12/21;9:30 PM;49.4;1.1;100.0;0.5;*
3/12/21;9:45 PM;49.5;0.3;100.0;0.3;*
3/12/21;10:00 PM;49.8;1.5;99.6;0.5;*
3/12/21;10:15 PM;49.9;1.4;98.1;0.2;*
3/12/21;10:30 PM;49.9;2.0;96.8;0.2;*
3/12/21;10:45 PM;50.0;1.7;95.5;0.2;*
3/12/21;11:00 PM;50.0;1.7;94.5;0.1;*
3/12/21;11:15 PM;50.0;1.4;94.1;0.2;*
3/12/21;11:30 PM;50.2;1.8;94.1;0.3;*
3/12/21;11:45 PM;50.6;2.4;93.6;0.5;*
3/13/21;12:00 AM;50.7;2.3;93.0;0.1;*
3/13/21;12:15 AM;50.7;1.0;93.1;0.1;*
3/13/21;12:30 AM;50.6;1.2;93.4;0.2;*
3/13/21;12:45 AM;50.6;1.4;93.6;0.0;*
3/13/21;1:00 AM;50.3;0.7;94.2;0.0;*
3/13/21;1:15 AM;50.1;0.1;95.1;0.1;*
3/13/21;1:30 AM;50.1;0.1;96.1;0.0;*
3/13/21;1:45 AM;50.0;0.1;97.0;0.1;*
3/13/21;2:00 AM;50.2;0.1;97.6;0.3;*
3/13/21;2:15 AM;50.1;0.1;97.6;0.0;*
3/13/21;2:30 AM;50.1;0.1;98.2;0.1;*
3/13/21;2:45 AM;50.2;0.3;98.8;0.4;*
3/13/21;3:00 AM;50.1;1.6;99.1;0.1;*
3/13/21;3:15 AM;49.9;1.9;98.8;0.1;*
3/13/21;3:30 AM;49.7;1.9;97.4;0.2;*
3/13/21;3:45 AM;49.8;2.3;95.0;0.1;*
3/13/21;4:00 AM;50.1;2.8;92.6;0.1;*
3/13/21;4:15 AM;50.2;1.3;91.5;0.2;*
3/13/21;4:30 AM;50.2;1.4;91.3;0.1;*
3/13/21;4:45 AM;50.1;2.0;91.9;0.1;*
3/13/21;5:00 AM;50.0;1.5;93.1;0.1;*
3/13/21;5:15 AM;49.8;1.0;93.5;0.1;*
3/13/21;5:30 AM;49.6;0.9;93.1;0.1;*
3/13/21;5:45 AM;49.7;0.9;92.7;0.1;*
3/13/21;6:00 AM;49.5;1.2;92.3;0.1;*
3/13/21;6:15 AM;49.6;1.6;92.4;0.7;*
3/13/21;6:30 AM;49.5;1.7;92.5;4.1;*
3/13/21;6:45 AM;49.4;2.1;92.5;13.1;*
3/13/21;7:00 AM;49.3;2.5;90.7;33.6;*
3/13/21;7:15 AM;49.4;2.1;88.1;44.1;*
3/13/21;7:30 AM;49.6;1.7;86.5;49.7;*
3/13/21;7:45 AM;49.8;0.8;85.6;45.9;*
3/13/21;8:00 AM;49.9;1.7;86.7;70.1;*
3/13/21;8:15 AM;50.0;1.5;85.7;72.2;*
3/13/21;8:30 AM;50.1;2.6;85.5;102.9;*
3/13/21;8:45 AM;50.7;1.8;85.8;159.2;*
3/13/21;9:00 AM;50.8;3.2;84.4;202.0;*
3/13/21;9:15 AM;51.4;2.5;83.3;247.6;*
3/13/21;9:30 AM;52.6;3.1;80.4;566.9;*
3/13/21;9:45 AM;53.5;2.8;77.2;599.3;*
3/13/21;10:00 AM;53.8;3.7;75.5;632.9;*
3/13/21;10:15 AM;55.1;3.1;72.6;653.6;*
3/13/21;10:30 AM;54.8;3.0;73.0;405.6;*
3/13/21;10:45 AM;54.5;3.9;73.9;408.4;*
3/13/21;11:00 AM;54.2;4.4;75.1;387.5;*
3/13/21;11:15 AM;54.2;4.4;74.7;399.1;*
3/13/21;11:30 AM;55.8;3.5;75.0;943.8;*
3/13/21;11:45 AM;55.6;4.4;73.1;660.2;*
3/13/21;12:00 PM;54.9;3.0;74.3;456.5;*
3/13/21;12:15 PM;55.1;3.8;74.3;668.9;*
3/13/21;12:30 PM;56.2;3.7;72.6;599.1;*
3/13/21;12:45 PM;55.8;4.1;74.8;506.7;*
3/13/21;1:00 PM;55.3;3.7;75.5;357.9;*
3/13/21;1:15 PM;54.8;3.4;76.3;309.8;*
3/13/21;1:30 PM;54.8;3.2;76.3;372.5;*
3/13/21;1:45 PM;55.0;4.2;76.1;417.6;*
3/13/21;2:00 PM;55.2;2.8;75.8;405.2;*
3/13/21;2:15 PM;55.3;3.9;75.9;462.7;*
3/13/21;2:30 PM;55.4;3.4;76.3;389.8;*
3/13/21;2:45 PM;55.3;4.6;75.5;403.4;*
3/13/21;3:00 PM;55.6;3.8;75.8;445.4;*
3/13/21;3:15 PM;55.6;3.4;74.7;341.1;*
3/13/21;3:30 PM;54.6;3.6;77.2;229.5;*
3/13/21;3:45 PM;54.0;3.0;78.6;161.0;*
3/13/21;4:00 PM;53.5;2.6;80.1;141.6;*
3/13/21;4:15 PM;53.1;3.7;80.4;105.2;*
3/13/21;4:30 PM;52.7;2.8;80.9;79.1;*
3/13/21;4:45 PM;52.5;2.0;81.9;53.4;*
3/13/21;5:00 PM;52.0;2.6;83.3;49.2;*
3/13/21;5:15 PM;51.8;2.2;83.6;32.4;*
3/13/21;5:30 PM;51.6;2.5;83.3;25.2;*
3/13/21;5:45 PM;51.4;2.5;85.0;11.3;*
3/13/21;6:00 PM;51.1;1.9;86.1;4.7;*
3/13/21;6:15 PM;50.9;2.1;86.5;1.0;*
3/13/21;6:30 PM;50.8;4.2;87.4;0.2;*
3/13/21;6:45 PM;50.6;3.9;88.0;0.0;*
3/13/21;7:00 PM;50.5;4.2;88.9;0.0;*
3/13/21;7:15 PM;50.3;3.6;89.5;0.0;*
3/13/21;7:30 PM;50.3;2.1;89.6;0.1;*
3/13/21;7:45 PM;50.2;3.9;89.7;0.1;*
3/13/21;8:00 PM;50.2;3.1;89.9;0.1;*
3/13/21;8:15 PM;50.1;2.4;90.4;0.1;*
3/13/21;8:30 PM;50.0;1.6;90.7;0.1;*
3/13/21;8:45 PM;49.9;1.4;90.9;0.0;*
3/13/21;9:00 PM;49.8;2.3;90.6;0.1;*
3/13/21;9:15 PM;49.8;2.3;90.0;0.1;*
3/13/21;9:30 PM;49.9;2.9;89.5;0.1;*
3/13/21;9:45 PM;49.8;3.3;90.1;0.1;*
3/13/21;10:00 PM;49.7;2.9;90.8;0.1;*
3/13/21;10:15 PM;49.6;2.3;91.4;0.0;*
3/13/21;10:30 PM;49.6;2.9;91.9;0.1;*
3/13/21;10:45 PM;49.5;1.9;92.2;0.0;*
3/13/21;11:00 PM;49.4;2.2;92.3;0.0;*
3/13/21;11:15 PM;49.4;1.1;92.5;0.0;*
3/13/21;11:30 PM;49.3;0.6;93.1;0.0;*
3/13/21;11:45 PM;49.1;1.1;94.0;0.0;*
3/14/21;12:00 AM;48.9;0.7;94.4;0.1;*
3/14/21;12:15 AM;48.9;1.7;94.6;0.2;*
3/14/21;12:30 AM;49.0;1.0;94.8;0.2;*
3/14/21;12:45 AM;49.0;2.5;95.0;0.1;*
3/14/21;1:00 AM;48.9;2.2;94.9;0.1;*
3/14/21;1:15 AM;48.8;1.7;94.5;0.1;*
3/14/21;1:30 AM;48.8;2.2;93.6;0.1;*
3/14/21;1:45 AM;48.9;1.5;93.4;0.0;*
3/14/21;3:00 AM;48.8;0.9;93.6;0.0;*
3/14/21;3:15 AM;48.8;0.6;94.1;0.1;*
3/14/21;3:30 AM;48.7;1.9;94.0;0.2;*
3/14/21;3:45 AM;48.7;2.4;93.3;0.2;*
3/14/21;4:00 AM;48.4;2.3;91.8;0.1;*
3/14/21;4:15 AM;48.5;1.8;90.5;0.1;*
3/14/21;4:30 AM;48.5;2.3;89.7;0.1;*
3/14/21;4:45 AM;48.3;2.4;89.5;0.0;*
3/14/21;5:00 AM;48.2;2.2;89.4;0.0;*
3/14/21;5:15 AM;48.2;2.0;89.4;0.2;*
3/14/21;5:30 AM;48.1;2.6;89.6;0.1;*
3/14/21;5:45 AM;48.0;2.0;90.2;0.1;*
3/14/21;6:00 AM;47.9;1.2;90.9;0.1;*
3/14/21;6:15 AM;48.1;1.0;90.8;0.2;*
3/14/21;6:30 AM;48.2;0.6;90.7;0.1;*
3/14/21;6:45 AM;48.4;3.2;91.2;0.2;*
3/14/21;7:00 AM;48.1;2.8;90.6;0.1;*
3/14/21;7:15 AM;47.9;2.9;90.2;1.3;*
3/14/21;7:30 AM;47.9;3.7;90.2;3.4;*
3/14/21;7:45 AM;47.8;2.5;90.0;6.7;*
3/14/21;8:00 AM;47.6;3.8;90.0;10.6;*
3/14/21;8:15 AM;47.6;3.6;90.3;22.9;*
3/14/21;8:30 AM;47.6;3.7;90.1;41.4;*
3/14/21;8:45 AM;47.6;4.0;89.6;51.7;*
3/14/21;9:00 AM;47.6;4.5;88.8;64.5;*
3/14/21;9:15 AM;47.8;4.5;88.5;84.3;*
3/14/21;9:30 AM;48.0;4.2;88.3;107.3;*
3/14/21;9:45 AM;48.1;4.9;87.5;152.9;*
3/14/21;10:00 AM;49.2;4.9;85.8;458.3;*
3/14/21;10:15 AM;51.1;5.3;81.9;642.3;*
3/14/21;10:30 AM;51.9;4.4;78.9;690.7;*
3/14/21;10:45 AM;53.3;2.9;75.3;581.8;*
3/14/21;11:00 AM;52.5;3.2;74.4;542.8;*
3/14/21;11:15 AM;53.7;2.3;72.4;425.4;*
3/14/21;11:30 AM;54.0;2.4;70.3;412.2;*
3/14/21;11:45 AM;54.0;3.1;70.6;447.7;*
3/14/21;12:00 PM;54.4;3.2;70.0;730.3;*
3/14/21;12:15 PM;55.6;3.1;66.8;799.7;*
3/14/21;12:30 PM;56.0;3.1;66.5;865.6;*
3/14/21;12:45 PM;56.2;4.0;64.4;796.8;*
3/14/21;1:00 PM;56.3;3.6;64.8;676.6;*
3/14/21;1:15 PM;56.1;3.3;64.9;514.8;*
3/14/21;1:30 PM;55.5;4.2;65.4;499.3;*
3/14/21;1:45 PM;56.4;4.5;65.0;664.3;*
3/14/21;2:00 PM;55.6;5.1;65.0;563.0;*
3/14/21;2:15 PM;56.1;3.9;64.7;606.8;*
3/14/21;2:30 PM;55.9;3.0;64.2;495.8;*
3/14/21;2:45 PM;57.3;4.0;63.6;772.3;*
3/14/21;3:00 PM;57.4;4.3;63.1;719.1;*
3/14/21;3:15 PM;57.2;5.0;63.5;572.4;*
3/14/21;3:30 PM;56.5;4.7;65.2;422.8;*
3/14/21;3:45 PM;56.6;4.1;65.3;429.3;*
3/14/21;4:00 PM;56.5;4.5;65.6;433.6;*
3/14/21;4:15 PM;56.0;3.6;66.2;317.7;*
3/14/21;4:30 PM;54.6;3.2;68.5;181.6;*
3/14/21;4:45 PM;54.4;2.9;69.9;161.2;*
3/14/21;5:00 PM;53.6;3.3;70.5;115.0;*
3/14/21;5:15 PM;53.3;3.0;71.5;153.9;*
3/14/21;5:30 PM;53.3;3.5;71.7;145.9;*
3/14/21;5:45 PM;53.9;2.1;72.1;213.5;*
3/14/21;6:00 PM;54.0;3.4;71.0;178.1;*
3/14/21;6:15 PM;53.6;2.8;72.6;112.2;*
3/14/21;6:30 PM;53.1;2.2;74.0;53.9;*
3/14/21;6:45 PM;52.5;2.2;75.0;42.6;*
3/14/21;7:00 PM;52.1;2.1;76.0;18.4;*
3/14/21;7:15 PM;51.9;2.0;77.5;3.1;*
3/14/21;7:30 PM;51.5;0.7;78.8;0.0;*
3/14/21;7:45 PM;51.3;0.8;79.7;0.0;*
3/14/21;8:00 PM;51.1;0.4;80.0;0.0;*
3/14/21;8:15 PM;51.1;0.5;80.9;0.0;*
3/14/21;8:30 PM;51.0;0.5;81.0;0.1;*
3/14/21;8:45 PM;51.0;0.2;81.0;0.1;*
3/14/21;9:00 PM;50.9;0.6;81.1;0.1;*
3/14/21;9:15 PM;51.0;0.2;80.6;0.0;*
3/14/21;9:30 PM;51.1;0.8;81.0;0.1;*
3/14/21;9:45 PM;50.9;1.0;82.3;0.1;*
3/14/21;10:00 PM;50.9;1.2;83.8;0.1;*
3/14/21;10:15 PM;50.4;1.3;87.4;0.0;*
3/14/21;10:30 PM;50.1;0.7;89.9;0.1;*
3/14/21;10:45 PM;50.0;1.6;90.7;0.1;*
3/14/21;11:00 PM;50.0;2.9;91.2;0.1;*
3/14/21;11:15 PM;49.9;3.1;91.8;0.1;*
3/14/21;11:30 PM;50.0;2.9;91.9;0.1;*
3/14/21;11:45 PM;50.0;2.4;92.9;0.0;*
3/15/21;12:00 AM;49.6;1.7;95.6;0.0;*
3/15/21;12:15 AM;49.4;1.4;98.4;0.0;*
3/15/21;12:30 AM;49.3;1.3;99.9;0.0;*
3/15/21;12:45 AM;49.1;1.8;100.0;0.1;*
3/15/21;1:00 AM;49.1;2.1;100.0;0.2;*
3/15/21;1:15 AM;49.0;2.5;100.0;0.2;*
3/15/21;1:30 AM;49.0;1.8;100.0;0.3;*
3/15/21;1:45 AM;48.9;2.5;100.0;0.3;*
3/15/21;2:00 AM;48.9;1.6;100.0;0.3;*
3/15/21;2:15 AM;48.8;1.6;100.0;0.4;*
3/15/21;2:30 AM;48.8;2.1;100.0;0.4;*
3/15/21;2:45 AM;48.5;0.7;100.0;0.2;*
3/15/21;3:00 AM;48.2;2.3;100.0;0.2;*
3/15/21;3:15 AM;47.6;2.3;100.0;0.1;*
3/15/21;3:30 AM;47.1;2.9;100.0;0.4;*
3/15/21;3:45 AM;46.9;4.1;100.0;2.6;*
3/15/21;4:00 AM;46.7;1.8;100.0;2.7;*
3/15/21;4:15 AM;46.3;2.8;100.0;1.5;*
3/15/21;4:30 AM;45.9;2.0;100.0;0.8;*
3/15/21;4:45 AM;45.8;1.4;100.0;1.0;*
3/15/21;5:00 AM;45.8;1.1;100.0;1.4;*
3/15/21;5:15 AM;45.3;1.2;99.5;0.5;*
3/15/21;5:30 AM;44.7;1.2;97.5;0.0;*
3/15/21;5:45 AM;44.0;2.4;96.2;0.0;*
3/15/21;6:00 AM;43.8;2.1;93.8;0.1;*
3/15/21;6:15 AM;43.4;1.7;92.1;0.0;*
3/15/21;6:30 AM;43.1;1.3;90.9;0.0;*
3/15/21;6:45 AM;43.3;2.2;88.7;0.0;*
3/15/21;7:00 AM;43.1;0.9;87.0;0.0;*
3/15/21;7:15 AM;41.5;0.1;89.8;0.3;*
3/15/21;7:30 AM;40.9;0.1;93.9;6.5;*
3/15/21;7:45 AM;40.1;0.1;96.5;14.9;*
3/15/21;8:00 AM;39.4;0.1;98.3;24.2;*
3/15/21;8:15 AM;39.4;0.1;99.4;34.5;*
3/15/21;8:30 AM;40.8;0.4;99.9;211.0;*
3/15/21;8:45 AM;43.2;0.1;97.7;247.9;*
3/15/21;9:00 AM;45.6;0.2;92.6;338.1;*
3/15/21;9:15 AM;48.8;0.3;84.0;399.8;*
3/15/21;9:30 AM;49.0;2.5;78.8;464.3;*
3/15/21;9:45 AM;49.3;3.2;77.1;528.6;*
3/15/21;10:00 AM;50.1;2.5;73.3;622.9;*
3/15/21;10:15 AM;50.6;2.3;66.9;656.9;*
3/15/21;10:30 AM;50.3;3.8;63.5;661.1;*
3/15/21;10:45 AM;51.1;2.8;65.7;716.6;*
3/15/21;11:00 AM;51.5;4.3;63.5;778.0;*
3/15/21;11:15 AM;52.2;4.0;60.2;801.3;*
3/15/21;11:30 AM;52.8;4.7;61.7;883.0;*
3/15/21;11:45 AM;53.5;4.6;62.2;941.8;*
3/15/21;12:00 PM;53.7;4.5;63.2;827.8;*
3/15/21;12:15 PM;52.4;4.7;64.6;323.9;*
3/15/21;12:30 PM;52.5;3.6;67.4;885.7;*
3/15/21;12:45 PM;53.3;5.0;63.3;538.9;*
3/15/21;1:00 PM;47.7;7.4;69.1;74.6;*
3/15/21;1:15 PM;44.6;5.0;82.7;145.3;*
3/15/21;1:30 PM;45.8;4.6;85.5;343.1;*
3/15/21;1:45 PM;50.0;3.7;83.7;987.7;*
3/15/21;2:00 PM;51.1;5.2;75.9;751.0;*
3/15/21;2:15 PM;52.3;5.5;68.3;983.6;*
3/15/21;2:30 PM;52.6;6.1;67.9;693.1;*
3/15/21;2:45 PM;53.1;5.8;66.0;981.2;*
3/15/21;3:00 PM;53.7;5.2;66.0;916.1;*
3/15/21;3:15 PM;53.4;7.8;62.7;844.5;*
3/15/21;3:30 PM;52.5;8.2;61.4;784.4;*
3/15/21;3:45 PM;52.8;7.8;64.0;713.7;*
3/15/21;4:00 PM;52.2;7.3;67.9;656.9;*
3/15/21;4:15 PM;52.1;8.8;62.7;652.7;*
3/15/21;4:30 PM;52.4;6.4;60.7;574.5;*
3/15/21;4:45 PM;51.8;6.8;62.2;475.8;*
3/15/21;5:00 PM;51.5;6.7;63.5;436.4;*
3/15/21;5:15 PM;51.2;6.8;61.4;408.3;*
3/15/21;5:30 PM;50.8;7.5;66.4;278.0;*
3/15/21;5:45 PM;50.3;7.0;67.3;284.1;*
3/15/21;6:00 PM;50.1;6.2;65.8;215.4;*
3/15/21;6:15 PM;49.2;5.4;66.8;65.9;*
3/15/21;6:30 PM;48.8;5.3;68.0;75.0;*
3/15/21;6:45 PM;48.1;4.2;71.7;32.4;*
3/15/21;7:00 PM;47.5;4.0;74.0;13.9;*
3/15/21;7:15 PM;46.9;4.9;71.1;2.8;*
3/15/21;7:30 PM;46.7;4.8;73.2;0.0;*
3/15/21;7:45 PM;46.3;5.0;71.7;0.0;*
3/15/21;8:00 PM;46.1;3.6;71.4;0.0;*
3/15/21;8:15 PM;46.0;3.9;72.6;0.0;*
3/15/21;8:30 PM;45.6;3.6;72.0;0.0;*
3/15/21;8:45 PM;45.4;3.1;70.9;0.0;*
3/15/21;9:00 PM;44.9;2.8;73.3;0.0;*
3/15/21;9:15 PM;44.3;2.8;75.4;0.0;*
3/15/21;9:30 PM;43.6;2.2;76.7;0.0;*
3/15/21;9:45 PM;43.3;2.2;77.4;0.0;*
3/15/21;10:00 PM;42.4;2.2;80.1;0.0;*
3/15/21;10:15 PM;42.3;2.0;80.8;0.0;*
3/15/21;10:30 PM;42.7;2.1;77.7;0.0;*
3/15/21;10:45 PM;40.6;0.8;82.3;0.0;*
3/15/21;11:00 PM;40.1;1.7;85.3;0.0;*
3/15/21;11:15 PM;39.3;1.7;86.0;0.0;*
3/15/21;11:30 PM;39.8;2.9;86.3;0.0;*
3/15/21;11:45 PM;39.6;3.2;85.0;0.0;*
3/16/21;12:00 AM;39.1;2.0;86.1;0.0;*
3/16/21;12:15 AM;39.1;3.9;86.6;0.0;*
3/16/21;12:30 AM;38.4;3.6;87.9;0.0;*
3/16/21;12:45 AM;38.4;4.0;89.4;0.0;*
3/16/21;1:00 AM;38.3;2.5;89.6;0.0;*
3/16/21;1:15 AM;38.5;2.0;90.4;0.0;*
3/16/21;1:30 AM;38.5;0.8;90.8;0.0;*
3/16/21;1:45 AM;38.3;0.7;90.7;0.0;*
3/16/21;2:00 AM;37.8;1.7;92.2;0.0;*
3/16/21;2:15 AM;38.2;2.6;93.1;0.0;*
3/16/21;2:30 AM;38.5;1.2;90.7;0.0;*
3/16/21;2:45 AM;37.7;0.6;92.0;0.0;*
3/16/21;3:00 AM;37.2;1.3;94.0;0.0;*
3/16/21;3:15 AM;36.9;1.9;95.8;0.0;*
3/16/21;3:30 AM;37.3;2.1;97.1;0.0;*
3/16/21;3:45 AM;37.6;1.4;96.8;0.0;*
3/16/21;4:00 AM;37.7;1.6;97.1;0.0;*
3/16/21;4:15 AM;37.6;2.1;97.5;0.0;*
3/16/21;4:30 AM;37.8;2.7;98.4;0.0;*
3/16/21;4:45 AM;38.2;2.3;97.3;0.0;*
3/16/21;5:00 AM;37.2;1.3;97.4;0.0;*
3/16/21;5:15 AM;36.6;1.1;98.5;0.0;*
3/16/21;5:30 AM;36.6;3.1;99.7;0.0;*
3/16/21;5:45 AM;36.3;1.8;99.8;0.0;*
3/16/21;6:00 AM;37.7;2.7;100.0;0.0;*
3/16/21;6:15 AM;38.2;1.8;100.0;0.0;*
3/16/21;6:30 AM;37.4;0.6;98.4;0.0;*
3/16/21;6:45 AM;36.2;0.6;99.2;0.0;*
3/16/21;7:00 AM;36.5;0.7;100.0;0.0;*
3/16/21;7:15 AM;36.2;1.0;100.0;0.8;*
3/16/21;7:30 AM;35.8;1.0;100.0;7.8;*
3/16/21;7:45 AM;35.7;0.3;100.0;18.0;*
3/16/21;8:00 AM;35.8;0.1;100.0;27.3;*
3/16/21;8:15 AM;36.2;0.1;100.0;36.5;*
3/16/21;8:30 AM;38.3;0.2;100.0;214.7;*
3/16/21;8:45 AM;42.1;0.1;100.0;275.2;*
3/16/21;9:00 AM;46.4;0.1;95.9;335.7;*
3/16/21;9:15 AM;48.8;1.0;82.4;400.4;*
3/16/21;9:30 AM;50.6;1.7;72.5;459.5;*
3/16/21;9:45 AM;52.3;2.1;66.4;517.1;*
3/16/21;10:00 AM;51.7;3.2;64.6;573.2;*
3/16/21;10:15 AM;51.9;3.3;63.9;627.7;*
3/16/21;10:30 AM;53.5;2.7;61.5;675.9;*
3/16/21;10:45 AM;53.7;5.0;57.4;721.0;*
3/16/21;11:00 AM;54.2;3.7;56.3;767.0;*
3/16/21;11:15 AM;54.9;4.1;54.3;794.5;*
3/16/21;11:30 AM;55.8;3.7;51.8;871.0;*
3/16/21;11:45 AM;56.2;4.4;55.2;925.6;*
3/16/21;12:00 PM;56.2;1.6;54.9;909.3;*
3/16/21;12:15 PM;56.8;2.3;54.3;920.5;*
3/16/21;12:30 PM;56.9;4.1;54.8;921.8;*
3/16/21;12:45 PM;57.6;3.1;54.1;919.0;*
3/16/21;1:00 PM;56.9;4.6;57.8;820.3;*
3/16/21;1:15 PM;57.5;4.8;58.4;892.5;*
3/16/21;1:30 PM;57.9;3.9;58.4;930.6;*
3/16/21;1:45 PM;57.8;3.6;58.8;923.8;*
3/16/21;2:00 PM;57.7;4.9;59.3;913.8;*
3/16/21;2:15 PM;57.6;4.9;60.1;899.5;*
3/16/21;2:30 PM;57.0;6.6;60.1;878.0;*
3/16/21;2:45 PM;56.8;5.6;60.7;856.0;*
3/16/21;3:00 PM;56.4;4.9;61.1;826.6;*
3/16/21;3:15 PM;56.4;5.2;61.4;790.5;*
3/16/21;3:30 PM;56.8;5.1;63.1;749.3;*
3/16/21;3:45 PM;55.8;7.3;64.9;708.2;*
3/16/21;4:00 PM;55.4;7.5;63.7;661.6;*
3/16/21;4:15 PM;55.7;5.5;63.7;615.0;*
3/16/21;4:30 PM;55.8;5.0;62.6;563.5;*
3/16/21;4:45 PM;55.0;6.8;62.8;512.6;*
3/16/21;5:00 PM;54.8;5.8;61.8;459.5;*
3/16/21;5:15 PM;54.9;4.6;59.9;401.8;*
3/16/21;5:30 PM;54.6;5.7;61.4;343.9;*
3/16/21;5:45 PM;54.3;4.9;62.8;284.1;*
3/16/21;6:00 PM;54.3;3.5;65.3;212.7;*
3/16/21;6:15 PM;52.7;3.3;68.7;61.5;*
3/16/21;6:30 PM;52.5;2.4;70.8;86.5;*
3/16/21;6:45 PM;51.7;3.7;72.3;44.4;*
3/16/21;7:00 PM;50.5;1.0;74.4;11.5;*
3/16/21;7:15 PM;49.8;0.8;75.9;1.1;*
3/16/21;7:30 PM;49.0;0.6;78.6;0.0;*
3/16/21;7:45 PM;48.3;0.4;81.8;0.0;*
3/16/21;8:00 PM;47.0;0.2;84.8;0.0;*
3/16/21;8:15 PM;45.9;1.0;88.8;0.0;*
3/16/21;8:30 PM;45.4;0.7;91.1;0.0;*
3/16/21;8:45 PM;44.5;0.1;92.5;0.0;*
3/16/21;9:00 PM;43.7;0.1;94.9;0.0;*
3/16/21;9:15 PM;43.6;0.1;96.2;0.0;*
3/16/21;9:30 PM;43.0;0.1;97.0;0.0;*
3/16/21;9:45 PM;42.8;0.3;98.3;0.0;*
3/16/21;10:00 PM;42.5;0.7;98.4;0.0;*
3/16/21;10:15 PM;42.5;2.0;99.5;0.0;*
3/16/21;10:30 PM;42.3;0.7;99.7;0.0;*
3/16/21;10:45 PM;41.9;1.1;100.0;0.0;*
3/16/21;11:00 PM;41.8;0.9;100.0;0.0;*
3/16/21;11:15 PM;41.9;0.3;100.0;0.0;*
3/16/21;11:30 PM;41.5;0.3;100.0;0.0;*
3/16/21;11:45 PM;41.2;0.1;100.0;0.0;*
3/17/21;12:00 AM;40.5;0.3;100.0;0.0;*
3/17/21;12:15 AM;40.4;0.2;100.0;0.0;*
3/17/21;12:30 AM;40.5;0.1;100.0;0.0;*
3/17/21;12:45 AM;40.3;0.2;100.0;0.0;*
3/17/21;1:00 AM;40.1;0.1;100.0;0.0;*
3/17/21;1:15 AM;39.5;0.1;100.0;0.0;*
3/17/21;1:30 AM;39.4;0.1;100.0;0.0;*
3/17/21;1:45 AM;39.4;0.1;100.0;0.0;*
3/17/21;2:00 AM;39.0;0.1;100.0;0.0;*
3/17/21;2:15 AM;38.4;0.1;100.0;0.0;*
3/17/21;2:30 AM;38.4;0.1;100.0;0.0;*
3/17/21;2:45 AM;38.2;0.1;100.0;0.0;*
